Person_ID,Entry_Timestamp_Video,Exit_Timestamp_Video
1660,19332,9925
1661,19333,9925
1662,19334,9925
1663,19335,9924
1664,19336,10002
1665,19337,9924
1666,19338,9924
1667,19339,9925
1668,19340,9925
1669,19341,9925
1670,19342,3690
1671,19343,3690
1672,19344,3690
1673,19345,3690
1674,19346,3690
1675,19347,3690
1676,19348,3690
1677,19349,3690
1678,19350,9925
1679,19351,9925
1680,19352,9925
1681,19353,9925
1682,19354,10002
1683,19355,10020
1684,19356,10002
1685,19357,10002
1686,19358,10002
1687,19359,9925
1688,19360,10002
1689,19361,10002
1690,19362,10020
1691,19363,9925
1692,19364,9925
1693,19365,9925
1694,19366,9925
1695,19367,9925
1696,19368,9925
1697,19369,9925
1698,19370,10002
1699,19371,10023
1700,19372,10023
1701,19373,10022
1702,19374,10023
1703,19375,9925
1704,19376,9925
1705,19377,9925
1706,19378,9925
1707,19379,9925
1708,19380,10023
1709,19381,10023
1710,19382,9924
1711,19383,9924
1712,19384,9924
1713,19385,9924
1714,19386,10023
1715,19387,9924
1716,19388,9924
1717,19389,10023
1718,19390,10023
1719,19391,10023
1720,19392,10023
1721,19393,10023
1722,19394,10023
1723,19395,9925
1724,19396,10022
1725,19397,9925
1726,19398,9925
1727,19399,9925
1728,19400,9925
1729,19401,9925
1730,19402,9925
1731,19403,9925
1732,19404,9925
1733,19405,9925
1734,19406,9925
1735,19407,9925
1736,19408,9925
1737,19409,9925
1738,19410,9925
1739,19411,9925
1740,19412,9925
1741,19413,9925
1742,19414,9925
1743,19415,9925
1744,19416,9925
1745,19417,9925
1746,19418,10023
1747,19419,10023
1748,19420,10023
1749,19421,9925
1750,19422,9925
1751,19423,10023
1752,19424,10023
1753,19425,9925
1754,19426,9925
1755,19427,9925
1756,19428,9925
1757,19429,9925
1758,19430,9925
1759,19431,9965
1760,19432,9965
1761,19433,9925
1762,19434,9925
1763,19435,9925
1764,19436,9925
1765,19437,9925
1766,19438,9925
1767,19439,9925
1768,19440,9925
1769,19441,10023
1770,19442,10023
1771,19443,9925
1772,19444,9925
1773,19445,9925
1774,19446,9925
1775,19447,9925
1776,19448,9925
1777,19449,10023
1778,19450,9925
1779,19451,9925
1780,19452,9925
1781,19453,9925
1782,19454,9925
1783,19455,10022
1784,19456,9925
1785,19457,9925
1786,19458,9925
1787,19459,9925
1788,19460,9925
1789,19461,9925
1790,19462,9925
1791,19463,9925
1792,19464,9925
1793,19465,9925
1794,19466,9925
1795,19467,9925
1796,19468,9925
1797,19469,9925
1798,19470,9925
1799,19471,9925
1800,19472,9925
1801,19473,9925
1802,19474,9925
1803,19475,9925
1804,19476,9925
1805,19477,9925
1806,19478,9925
1807,19479,9925
1808,19480,9925
1809,19481,9925
1810,19482,9925
1811,19483,9925
1812,19484,9925
1813,19485,9926
1814,19486,9926
1815,19487,9926
1816,19488,9926
1817,19489,9925
1818,19490,9926
1819,19491,9926
1820,19492,9926
1821,19493,9926
1822,19494,9926
1823,19495,9926
1824,19496,9926
1825,19497,9926
1826,19498,9925
1827,19499,9926
1828,19500,9925
1829,19501,9925
1830,19502,9925
1831,19503,9924
1832,19504,9924
1833,19505,9925
1834,19506,9925
1835,19507,9924
1836,19508,9924
1837,19509,9924
1838,19510,9925
1839,19511,9924
1840,19512,9924
1841,19513,9924
1842,19514,9924
1843,19515,9925
1844,19516,9925
1845,19517,9925
1846,19518,9925
1847,19519,9925
1848,19520,9925
1849,19521,9925
1850,19522,10023
1851,19523,9925
1852,19524,10023
1853,19525,10023
1854,19526,9925
1855,19527,9925
1856,19528,9925
1857,19529,9925
1858,19530,9925
1859,19531,9924
1860,19532,9924
1861,19533,9924
1862,19534,9924
1863,19535,9924
1864,19536,9924
1865,19537,9924
1866,19538,9924
1867,19539,9924
1868,19540,9924
1869,19541,9924
1870,19542,9924
1871,19543,9925
1872,19544,9925
1873,19545,9925
1874,19546,9925
1875,19547,9925
1876,19548,9925
1877,19549,9925
1878,19550,9925
1879,19551,9925
1880,19552,10020
1881,19553,9925
1882,19554,9925
1883,19555,9925
1884,19556,9925
1885,19557,9925
1886,19558,9925
1887,19559,9925
1888,19560,9925
1889,19561,9925
1890,19562,9924
1891,19563,9924
1892,19564,9924
1893,19565,9924
1894,19566,10023
1895,19567,10020
1896,19568,10023
1897,19569,9925
1898,19570,9925
1899,19571,9925
1900,19572,9925
1901,19573,10023
1902,19574,10023
1903,19575,9925
1904,19576,10023
1905,19577,9925
1906,19578,9925
1907,19579,10023
1908,19580,10023
1909,19581,9925
1910,19582,10023
1911,19583,10023
1912,19584,10023
1913,19585,9925
1914,19586,10023
1915,19587,9925
1916,19588,9925
1917,19589,9925
1918,19590,10023
1919,19591,9925
1920,19592,9925
1921,19593,9925
1922,19594,9925
1923,19595,10023
1924,19596,9925
1925,19597,10023
1926,19598,10023
1927,19599,9925
1928,19600,10023
1929,19601,10023
1930,19602,10023
1931,19603,10023
1932,19604,10023
1933,19605,9925
1934,19606,10023
1935,19607,10023
1936,19608,10023
1937,19609,10023
1938,19610,10023
1939,19611,9925
1940,19612,9925
1941,19613,9925
1942,19614,9925
1943,19615,9925
1944,19616,9925
1945,19617,10023
1946,19618,10023
1947,19619,9925
1948,19620,9925
1949,19621,9925
1950,19622,9925
1951,19623,10020
1952,19624,10020
1953,19625,9925
1954,19626,10020
1955,19627,10020
1956,19628,10020
1957,19629,10020
1958,19630,10020
1959,19631,10020
1960,19632,10020
1961,19633,10020
1962,19634,10020
1963,19635,9925
1964,19636,9925
1965,19637,9925
1966,19638,9925
1967,19639,9925
1968,19640,9925
1969,19641,9925
1970,19642,9925
1971,19643,9925
1972,19644,9925
1973,19645,9925
1974,19646,9925
1975,19647,9925
1976,19648,9925
1977,19649,9925
1978,19650,9925
1979,19651,9925
1980,19652,9925
1981,19653,9925
1982,19654,9925
1983,19655,9925
1984,19656,9925
1985,19657,9925
1986,19658,9925
1987,19659,9925
1988,19660,9925
1989,19661,9925
1990,19662,9925
1991,19663,9925
1992,19664,3698
1993,19665,10023
1994,19666,10020
1995,19667,10023
1996,19668,10023
1997,19669,10023
1998,19670,10023
1999,19671,10023
2000,19672,10020
2001,19673,10023
2002,19674,10023
2003,19675,9925
2004,19676,9925
2005,19677,10023
2006,19678,10023
2007,19679,9925
2008,19680,9925
2009,19681,9925
2010,19682,3690
2011,19683,9925
2012,19684,9925
2013,19685,9925
2014,19686,9925
2015,19687,9925
2016,19688,9925
2017,19689,9924
2018,19690,9924
2019,19691,9924
2020,19692,9925
2021,19693,9925
2022,19694,9925
2023,19695,9924
2024,19696,9925
2025,19697,9924
2026,19698,9924
2027,19699,10002
2028,19700,10023
2029,19701,10023
2030,19702,9925
2031,19703,10023
2032,19704,10023
2033,19705,10023
2034,19706,9925
2035,19707,9925
2036,19708,9925
2037,19709,9925
2038,19725,10020
2039,19726,10020
2040,19727,10020
2041,19728,10020
2042,19729,10020
2043,19730,9925
2044,19731,9925
2045,19732,9925
2046,19733,10023
2047,19734,9925
2048,19735,9924
2049,19736,9924
2050,19737,10023
2051,19738,9925
2052,19739,10023
2053,19740,9925
2054,19741,9925
2055,19742,9925
2056,19743,9925
2057,19744,9925
2058,19745,9925
2059,19746,9925
2060,19747,9925
2061,19748,9925
2062,19749,9925
2063,19750,9925
2064,19751,9925
2065,19752,9925
2066,19753,9925
2067,19754,9925
2068,19755,10023
2069,19756,10023
2070,19757,10023
2071,19758,10023
2072,19759,10023
2073,19760,9925
2074,19761,10023
2075,19762,9925
2076,19763,9925
2077,19764,9925
2078,19765,9925
2079,19766,9925
2080,19767,9925
2081,19768,9925
2082,19769,9925
2083,19770,10023
2084,19771,10023
2085,19772,10023
2086,19773,10023
2087,19774,10023
2088,19775,9925
2089,19776,10023
2090,19777,10023
2091,19778,10023
2092,19779,10023
2093,19780,10023
2094,19781,10023
2095,19782,10023
2096,19783,10023
2097,19784,10023
2098,19785,9925
2099,19786,9925
2100,19787,9925
2101,19788,9925
2102,19789,9925
2103,19790,9925
2104,19791,9925
2105,19792,9925
2106,19793,9925
2107,19794,9925
2108,19795,9925
2109,19796,9925
2110,19797,9925
2111,19798,9925
2112,19799,9925
2113,19810,9925
2114,19811,9925
2115,19812,9925
2116,19815,9925
2117,19816,9925
2118,19817,9925
2119,19818,9925
2120,19819,9925
2121,19820,9925
2122,19821,9925
2123,19822,9925
2124,19823,9925
2125,19872,10023
2126,19873,9925
2127,19874,10020
2128,19875,9950
2129,19876,9950
2130,19877,9950
2131,19878,10029
2132,19879,9955
2133,19880,9950
2134,19881,9925
2135,19882,9925
2136,19883,9925
2137,19884,9925
2138,19885,9925
2139,19886,9925
2140,19887,9925
2141,19888,9925
2142,19889,9925
2143,19890,10022
2144,19891,9950
2145,19892,10022
2146,19893,9967
2147,19894,9950
2148,19895,9955
2149,19896,9925
2150,19897,9950
2151,19898,9925
2152,19899,9925
2153,19900,9925
2154,19901,9925
2155,19902,9925
2156,19903,9950
2157,19904,9950
2158,19905,9925
2159,19906,9925
2160,19907,9925
2161,19908,9955
2162,19909,9955
2163,19910,9955
2164,19911,9955
2165,19912,9925
2166,19913,9925
2167,19914,9925
2168,19915,9925
2169,19916,9925
2170,19917,9925
2171,19918,9925
2172,19919,9925
2173,19920,9950
2174,19921,9925
2175,19922,9950
2176,19923,9925
2177,19924,9925
2178,19925,9925
2179,19926,9925
2180,19927,9925
2181,19928,9950
2182,19929,9925
2183,19930,9925
2184,19931,9967
2185,19932,9925
2186,19933,9925
2187,19934,9925
2188,19935,9955
2189,19936,9955
2190,19937,9955
2191,19938,9955
2192,19939,9955
2193,19940,9955
2194,19941,9955
2195,19942,9955
2196,19943,9955
2197,19944,9925
2198,19945,9925
2199,19946,9925
2200,19947,9925
2201,19948,9925
2202,19949,9925
2203,19950,9925
2204,19951,9925
2205,19952,9925
2206,19953,9925
2207,19954,9925
2208,19955,9925
2209,19956,9925
2210,19957,9925
2211,19958,9925
2212,19959,9925
2213,19960,9925
2214,19961,9925
2215,19962,9925
2216,19963,9950
2217,19964,9950
2218,19965,9955
2219,19966,9925
2220,19967,9955
2221,19968,9955
2222,19969,9955
2223,19970,9955
2224,19971,9955
2225,19972,9955
2226,19973,9955
2227,19974,9955
2228,19975,9955
2229,19976,9925
2230,19977,9925
2231,19978,9925
2232,19979,9925
2233,19980,9950
2234,19981,9950
2235,19982,9950
2236,19983,9950
2237,19984,9950
2238,19985,9950
2239,19986,9950
2240,19987,9967
2241,19988,9925
2242,19989,9955
2243,19990,9955
2244,19991,9955
2245,19992,9967
2246,19993,9967
2247,19994,9967
2248,19995,9950
2249,19996,9950
2250,19997,9950
2251,19998,9950
2252,19999,9950
2253,20000,9950
2254,20001,9950
2255,20002,9925
2256,20003,9955
2257,20004,9955
2258,20005,9955
2259,20006,9925
2260,20007,9925
2261,20008,9925
2262,20009,9925
2263,20010,9955
2264,20011,9950
2265,20012,9950
2266,20013,9950
2267,20014,9950
2268,20015,9950
2269,20016,9950
2270,20017,9955
2271,20018,9950
2272,20019,9955
2273,20020,9955
2274,20021,9950
2275,20022,9950
2276,20023,9950
2277,20024,9950
2278,20025,9955
2279,20026,9955
2280,20027,9955
2281,20028,9955
2282,20029,9955
2283,20030,9955
2284,20031,9925
2285,20032,9925
2286,20033,9925
2287,20034,9955
2288,20035,9955
2289,20036,9955
2290,20037,9955
2291,20038,10024
2292,20039,9955
2293,20040,9955
2294,20041,9955
2295,20042,9955
2296,20043,9925
2297,20044,9955
2298,20045,9925
2299,20046,9955
2300,20047,9955
2301,20048,9955
2302,20049,9955
2303,20050,9955
2304,20051,9955
2305,20052,9955
2306,20053,9950
2307,20054,9955
2308,20055,9950
2309,20056,10039
2310,20057,10039
2311,20058,9925
2312,20059,9925
2313,20060,9925
2314,20061,9925
2315,20062,9925
2316,20063,9925
2317,20064,9924
2318,20065,9925
2319,20066,9925
2320,20067,9924
2321,20068,9924
2322,20069,9924
2323,20070,9925
2324,20071,9925
2325,20072,9925
2326,20073,9925
2327,20074,9925
2328,20075,9925
2329,20076,9925
2330,20077,9925
2331,20078,9925
2332,20079,9925
2333,20080,10023
2334,20081,9925
2335,20082,9925
2336,20083,10023
2337,20084,9925
2338,20115,9925
2339,20116,9925
2340,20117,9925
2341,20118,9925
2342,20119,9925
2343,20120,9925
2344,20121,9925
2345,20122,9925
2346,20123,9925
2347,20124,9925
2348,20152,9925
2349,20153,9925
2350,20154,9925
2351,20155,9925
2352,20156,9925
2353,20157,9925
2354,20158,9925
2355,20159,9925
2356,20160,9925
2357,20161,9925
2358,20162,9925
2359,20163,9925
2360,20164,9925
2361,20165,9925
2362,20166,9925
2363,20167,9925
2364,20168,9925
2365,20169,9925
2366,20170,9925
2367,20171,9925
2368,20172,9925
2369,20173,9925
2370,20174,9925
2371,20175,9925
2372,20176,9925
2373,20177,9925
2374,20178,9925
2375,20179,9925
2376,20180,9925
2377,20181,9925
2378,20182,9925
2379,20183,9925
2380,20184,9925
2381,20185,9925
2382,20186,9925
2383,20187,9925
2384,20188,9925
2385,20189,9925
2386,20205,9925
2387,20206,9925
2388,20207,9925
2389,20208,9925
2390,20209,9925
2391,20212,9925
2392,20213,9925
2393,20214,9924
2394,20215,9924
2395,20216,9925
2396,20218,9925
2397,20219,9925
2398,20227,9925
2399,20235,9925
2400,20236,9925
2401,20237,9925
2402,20238,10023
2403,20239,9925
2404,20240,10023
2405,20241,10023
2406,20242,9925
2407,20243,9925
2408,20244,9925
2409,20245,10023
2410,20246,10023
2411,20247,9925
2412,20248,9925
2413,20249,9925
2414,20250,9925
2415,20251,9925
2416,20252,9925
2417,20253,9925
2418,20254,9925
2419,20255,10783
2420,20256,9925
2421,20257,9925
2422,20258,10023
2423,20259,10023
2424,20260,10023
2425,20261,10023
2426,20262,9925
2427,20263,9925
2428,20264,9925
2429,20265,9925
2430,20266,9925
2431,20267,9925
2432,20268,9925
2433,20269,9925
2434,20270,9925
2435,20271,9925
2436,20272,9925
2437,20273,9925
2438,20274,9925
2439,20275,9925
2440,20276,9925
2441,20277,9925
2442,20278,9925
2443,20279,9925
2444,20282,10799
2445,20283,9925
2446,20284,10444
2447,20285,14507
2448,20286,14813
2449,20287,10444
2450,20288,9769
2451,20289,14517
2452,20290,14813
2453,20291,11130
2454,20292,11130
2455,20293,10053
2456,20294,11130
2457,20295,10051
2458,20296,10051
2459,20297,11130
2460,20298,10053
2461,20299,10053
2462,20300,11136
2463,20301,15355
2464,20302,15313
2465,20303,10066
2466,20304,10066
2467,20305,10135
2468,20306,10070
2469,20307,10065
2470,20308,10065
2471,20309,10065
2472,20310,10067
2473,20311,11147
2474,20312,11147
2475,20313,11154
2476,20314,10072
2477,20316,10073
2478,20865,15356
2479,20866,15249
2480,20867,9745
2481,20868,14499
2482,20869,5775
2483,20870,15356
2484,20872,14508
2485,20873,14508
2486,20874,10529
2487,20875,15356
2488,20876,9925
2489,20877,11126
2490,20878,9956
2491,20879,15355
2492,20880,9956
2493,20881,9925
2494,20882,9925
2495,20883,9963
2496,20884,9925
2497,20885,9769
2498,20886,9964
2499,20887,9964
2500,20888,10510
2501,20889,9953
2502,20890,9924
2503,20894,10514
